0.000000E+00,-4.434435E-05,-5.354749E-08
8.249388E-02,-3.638446E-05,-2.217608E-08
1.649798E-01,-3.388279E-05,-1.432386E-08
2.474720E-01,-3.433765E-05,-1.042097E-08
3.299559E-01,-3.592962E-05,-8.248350E-09
4.124363E-01,-3.683931E-05,-6.405247E-09
4.949259E-01,-3.581588E-05,-5.125397E-09
5.774066E-01,-3.672559E-05,-3.471827E-09
6.598845E-01,-3.513364E-05,-2.219837E-09
7.423676E-01,-3.479248E-05,-1.474683E-09
8.248529E-01,-3.479244E-05,-5.966038E-10
9.073310E-01,-3.513357E-05,-8.683083E-10
9.898240E-01,-3.649816E-05,-8.778490E-10
1.072316E+00,-3.479247E-05,-6.673286E-10
1.154807E+00,-3.763529E-05,-7.477207E-10
1.237306E+00,-3.627074E-05,-7.908043E-11
1.319789E+00,-3.558847E-05,1.211971E-10
1.402283E+00,-3.365535E-05,3.078632E-10
1.484759E+00,-3.342795E-05,2.383484E-10
1.567246E+00,-3.524733E-05,-3.065187E-10
1.649733E+00,-3.501989E-05,-4.037649E-10
1.732222E+00,-3.570214E-05,-6.818295E-10
1.814705E+00,-3.570220E-05,-4.159766E-10
1.897192E+00,-3.490618E-05,3.533694E-11
1.979674E+00,-3.433764E-05,5.645219E-11
2.080479E+00,9.999315E-02,3.926910E-08
2.162959E+00,9.999500E-02,3.598550E-08
2.245429E+00,9.999235E-02,3.337331E-08
2.327901E+00,9.999105E-02,3.167769E-08
2.410384E+00,9.999185E-02,3.005647E-08
2.492874E+00,9.999219E-02,2.920753E-08
2.575349E+00,9.999229E-02,2.864657E-08
2.657812E+00,9.999370E-02,2.806764E-08
2.740296E+00,9.999432E-02,2.757974E-08
2.822766E+00,9.999282E-02,2.642133E-08
2.905252E+00,9.999239E-02,2.536538E-08
2.987721E+00,9.999320E-02,2.462845E-08
3.070200E+00,9.999153E-02,2.366218E-08
3.152679E+00,9.999264E-02,2.367776E-08
3.235143E+00,9.999276E-02,2.336224E-08
3.317623E+00,9.999185E-02,2.292804E-08
3.400097E+00,9.999440E-02,2.268771E-08
3.482581E+00,9.999216E-02,2.180295E-08
