0.000000E+00,-3.001745E-05,2.642222E-07
8.246968E-02,-3.399741E-05,2.617471E-08
1.649445E-01,-3.376999E-05,2.974677E-09
2.474206E-01,-3.365631E-05,-5.787436E-09
3.298958E-01,-3.411116E-05,-8.855894E-09
4.123700E-01,-3.342885E-05,-1.044671E-08
4.948460E-01,-3.331515E-05,-1.030761E-08
5.773130E-01,-3.365628E-05,-1.008315E-08
6.597994E-01,-3.377000E-05,-9.537490E-09
7.422703E-01,-3.308771E-05,-8.486641E-09
8.247415E-01,-3.297399E-05,-7.198051E-09
9.072165E-01,-3.388372E-05,-5.920847E-09
9.896807E-01,-3.263288E-05,-4.391361E-09
1.072160E+00,-3.354258E-05,-3.210891E-09
1.154636E+00,-3.422486E-05,-2.371854E-09
1.237101E+00,-3.331515E-05,-1.492352E-09
1.319571E+00,-3.331515E-05,-8.784070E-10
1.402052E+00,-3.399742E-05,-6.273915E-10
1.484517E+00,-3.354260E-05,-5.123165E-10
1.566979E+00,-3.365628E-05,-7.760265E-12
1.649442E+00,-3.331515E-05,-2.483161E-11
1.731905E+00,-3.365627E-05,4.771939E-10
1.814373E+00,-3.388369E-05,1.091132E-09
1.896840E+00,-3.331515E-05,1.894753E-09
1.979319E+00,-3.411115E-05,1.490730E-09
2.064387E+00,9.999491E-02,9.395018E-07
2.146861E+00,9.999428E-02,8.027313E-07
2.229322E+00,9.999365E-02,7.302680E-07
2.311798E+00,9.999352E-02,6.791669E-07
2.394256E+00,9.999443E-02,6.403048E-07
2.476723E+00,9.999429E-02,6.104461E-07
2.559199E+00,9.999454E-02,5.854564E-07
2.641662E+00,9.999410E-02,5.645111E-07
2.724137E+00,9.999444E-02,5.475959E-07
2.806594E+00,9.999438E-02,5.328212E-07
2.889052E+00,9.999426E-02,5.213157E-07
2.971513E+00,9.999441E-02,5.116117E-07
3.053973E+00,9.999388E-02,5.040013E-07
3.136443E+00,9.999441E-02,4.974526E-07
3.218903E+00,9.999388E-02,4.921752E-07
3.301372E+00,9.999511E-02,4.878971E-07
3.383828E+00,9.999432E-02,4.842888E-07
3.466305E+00,9.999388E-02,4.812103E-07
3.548762E+00,9.999415E-02,4.782857E-07
3.631234E+00,9.999443E-02,4.770340E-07
3.713709E+00,9.999388E-02,4.755495E-07
3.796183E+00,9.999386E-02,4.749109E-07
3.878647E+00,9.999341E-02,4.735546E-07
3.961113E+00,9.999477E-02,4.722288E-07
4.043569E+00,9.999420E-02,4.714833E-07
4.128602E+00,1.999925E-01,1.396323E-06
4.211054E+00,1.999924E-01,1.268143E-06
4.293502E+00,1.999920E-01,1.199710E-06
4.375953E+00,1.999927E-01,1.151777E-06
4.458418E+00,1.999934E-01,1.115428E-06
4.540871E+00,1.999922E-01,1.086530E-06
4.623334E+00,1.999916E-01,1.063176E-06
4.705784E+00,1.999927E-01,1.044145E-06
4.788253E+00,1.999927E-01,1.028471E-06
4.870727E+00,1.999922E-01,1.015881E-06
4.953193E+00,1.999923E-01,1.006169E-06
5.035663E+00,1.999924E-01,9.978992E-07
